tweetid,tweet_txt,created_at,author_id,followers_count,likes,retweets,replies,geo
4499363644976964749,@RpsAgainstTrump CUz trump screwed up and they can’t blame him.,2020-01-15 01:48:10+00:00,4174202717,149281,3061,1554,1,Colorado
3960176276721235244,"I’m wondering why this stops @POTUS ? If trump could act, Biden must act. Why rules only apply to @DNC Dems? Why are we not stopping Trump from doing what he wants while Dems are stopped? https://t.co/FCpSEpuRa5",2023-04-25 21:31:10+00:00,3311963577,852837,5790,82,498,N/A
6669804852463883325,"@Acyn This is reason enough to vote against trump.  He doesn't know how cryptocurrency works, and doesn't get that it has no value.",2023-10-22 04:49:22+00:00,1883119698,661011,264,3848,1571,Indiana
6007124146755313146,@Neemalation do you think a trump is really involved? need the goats opinion 🙏,2020-03-24 22:18:53+00:00,7939635063,32614,2658,2529,1337,N/A
4877143849306749607,@RonFilipkowski You can be a trump girl without a brain.,2020-01-18 09:18:41+00:00,9261428407,723719,2385,2842,1837,N/A
2894888477120062157,@JoeBiden Don't thank biden. Thank the working class heros who didn't take on debt to get a career. Thank the Americans worker who pays your debt for you. Thank capitalism.,2021-05-18 20:40:19+00:00,3320853330,571722,1297,3674,413,N/A
3251402030143565103,biden is really buying youtube ads,2020-12-26 13:36:45+00:00,2622834439,442879,4109,3933,1906,N/A
9514295436920609463,@Slysterk lmao try convincing him to convert from trump to rfk I was able to do that with my right wing coworker and it's like I'm still torn between rfk and biden but at least I took a vote from trump lmao,2020-04-20 11:59:42+00:00,1737967104,617678,1131,2709,1428,N/A
3791732010677719183,Biden's presidency is marked by change.,2020-06-09 21:39:19+00:00,7982404649,32667,100,1280,934,New York
3717285128087009211,Biden's presidency is marked by change.,2023-11-02 01:33:50+00:00,3585003432,972258,8582,3090,1425,Hawaii
7970745339167405510,Biden's leadership is making a difference.,2020-06-22 09:49:38+00:00,7992826427,379882,1523,1169,646,N/A
9837545252367585367,@catturd2 biden won't win Va or NH,2023-02-20 23:56:47+00:00,7456203391,335113,6196,3431,5,Massachusetts
9098577181140911350,The amount of days trump will get community service https://t.co/FPFOQhFDkZ,2024-03-27 02:45:21+00:00,1058188628,663427,1952,3339,1632,N/A
1479146642837073025,joe biden doesn't seem to know he's the fucking president and can actually do shit about this war like maybe STOP ARMING ISRAEL?? stop being complicit in genocide???? https://t.co/gzc0ENmRqd,2024-04-18 19:59:24+00:00,1714636813,628539,8398,3798,1797,N/A
2389484974234397977,This is a classic move by #childpredators in an effort to desensitize victims #biden https://t.co/QIgEdweAOp,2020-04-30 19:46:36+00:00,9957190271,719742,7180,4,1592,N/A
6704273131071002881,@simonateba @elonmusk He’s much better than Jack. Can’t plz everyone all the time but I think he’s doing ok. This platform is gonna help trump win 2024. 🔥🐸thx Elon.,2020-04-02 16:07:40+00:00,1007257690,969096,5903,4952,980,N/A
7931436709351763683,"@WalshFreedom Who is a patriot? What makes her a patriot? The selling of Uranium to russia or the not helping to the benghazi embassy personnel, or maybe paying for the Russia hoax! Interesting way of measuring patriotism. God bless President trump",2023-07-26 08:39:51+00:00,9248084389,135670,5967,2103,1482,Maine
8332457920679422631,"beautiful. tbh im kinda surprised i didn't get mexicans, but we have been getting a lot of hondurans air dropped since biden.",2022-02-26 18:20:30+00:00,2527876651,744799,5349,1089,1204,Vermont
8029688298769372868,I also said some stuff about trump im totally sorry not lying https://t.co/OqyZAlGUhw,2022-03-31 02:42:54+00:00,2947401889,326340,5404,1081,1188,Nevada
6960617546406153319,He is better than biden,2022-11-17 09:51:54+00:00,8672570114,885306,887,1850,1856,N/A
3856195773433646301,Trump's legacy will be discussed for years.,2022-05-07 22:27:56+00:00,9479600901,592747,4999,1516,536,North Dakota
6348507081124659688,Trump's response to unemployment was criticized.,2024-06-17 16:59:19+00:00,7114706767,575824,1175,4831,1845,N/A
9484774567282645030,@norugpls @elonmusk @mollarstoken THE TEAM BEHIND IT 🔥🔥🔥 $TRUMP @trumpsolanacoin https://t.co/XFaaUSwCNW,2021-07-09 13:27:16+00:00,1773817861,21308,1664,2914,510,Minnesota
2646633807666000655,Biden's actions on climate crisis are praised.,2021-07-11 11:51:13+00:00,2854927249,695839,8171,1858,1746,N/A
9505163525360562231,@mmpadellan Joe biden molested his own daughter,2020-07-15 00:46:07+00:00,2439355729,829634,9457,49,552,Hawaii
1546904231386879912,Criticism of Biden's economic policy is rising.,2024-03-04 13:31:16+00:00,2282665574,971967,5207,3044,55,N/A
6663270725162550902,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2021-04-03 10:57:38+00:00,4032384119,600976,7400,2344,654,Maryland
7053785093274750853,Trump's recent statement caused quite a stir.,2020-11-25 19:57:53+00:00,6136917750,270434,1179,4179,1356,Illinois
3704900803152222494,Biden's administration faces many challenges.,2020-03-07 09:21:01+00:00,3629663239,654234,9240,2218,1678,Virginia
7098955305517077878,Exactly what you can expect for the rapist-candidate Donald J. Trump. #aborttheGOP #trumpisacriminal #trumpisafelon #trumpisarapist #trumpisatraitor #trumpisataxcheat #draftdodger #adulterer #thief #conman #insurrectionist #electioninterferer #loser #liar #taxcheat,2022-05-12 09:40:17+00:00,1054361124,368590,7432,1363,651,N/A
3131702494024945066,Biden's administration is focusing on unity.,2020-01-21 15:51:27+00:00,7912076916,550651,9855,813,1055,Minnesota
4699204304780650360,"Fuck you liar. Even if Joe Biden is on drugs, I prefer him over a national security threat and convicted fraud felon and rapist like trumpanzee",2020-01-20 08:35:59+00:00,7034126449,665462,3527,3651,284,Utah
5112427729645070571,The black community understands why biden is bad for America &amp; the black community. blacks are tired of being manipulated by Democrats. https://t.co/VMbCjlBKy7,2023-09-24 05:08:56+00:00,9945295159,607928,2432,54,903,Oklahoma
7395521102092256443,@xynroom @BBCdjjfguj @centerviewnews @jaesofamous Hate to break it to you but clearly you do otherwise you wouldn’t feel the need to respond. Yeah i totally recall biden making “Chinese emancipation day” a holiday. June 19 is for all slaves regardless of race.,2023-10-24 12:48:20+00:00,2030723144,31590,2608,4197,1956,New Hampshire
7402914369520986262,He is better than biden,2022-04-29 05:41:02+00:00,2711525005,473356,2851,4975,1258,Oregon
1687740232230905441,Boden is the only trump coin that matters,2022-03-26 14:40:34+00:00,4813403414,763177,1927,2441,719,North Carolina
6379640863290530797,"WARNING: biden and dems, schumer and Romney and rhino’s are incentivizing MORE illegal crossings by pushing to declare amnesty to all illegal aliens next month! Just in time for elections! YOUR vote counts!! Now",2022-12-06 23:47:08+00:00,9810250041,781905,144,4282,1386,N/A
2685839717339494871,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2020-02-20 23:51:46+00:00,9381782381,546806,4992,1452,1882,North Carolina
9570180982002064342,The Trump administration made many changes.,2022-05-27 08:25:45+00:00,8467039783,730624,8551,783,1473,N/A
5226509549482078587,@BidensWins why do the democrats think that if a politician or celebrity said they won't vote for trump they think we will change are mind who we vote for?,2021-11-30 11:12:24+00:00,8881731363,68131,3804,2841,1983,N/A
2970495642999979279,Biden's actions on climate crisis are praised.,2021-04-10 09:31:06+00:00,5117950840,146751,4056,3093,767,N/A
2548015868591526411,@RonFilipkowski You can be a trump girl without a brain.,2020-04-05 07:39:49+00:00,1992049302,63009,9870,1680,1691,N/A
2343221077520536361,America is having chest pains #putin #biden https://t.co/OPpunfjwLj,2022-11-21 10:28:58+00:00,1792539334,289969,4819,2383,1147,Vermont
4988271948208934597,joe biden doesn't seem to know he's the fucking president and can actually do shit about this war like maybe STOP ARMING ISRAEL?? stop being complicit in genocide???? https://t.co/gzc0ENmRqd,2021-07-12 13:19:55+00:00,8514436301,924168,4599,4977,685,Pennsylvania
6197410817078950535,"Shut up and sit down, you’re scum, just like trump. You’ve got his stink in you and you won’t recover from that. His values are your values and that means no character, no integrity, just scum.",2020-11-05 10:00:07+00:00,7120384142,60545,755,1559,1501,South Dakota
4870183137869951784,He is better than biden,2023-10-27 04:08:02+00:00,6459798615,122249,916,997,833,Wisconsin
5229149741991094863,Trump's economic policies impacted many.,2020-05-05 05:13:54+00:00,9878667226,707974,122,1862,1861,Colorado
9192981306840312377,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2020-09-25 15:29:49+00:00,8650367764,207963,9180,3219,1966,Arkansas
8911985669620583771,"Shut up and sit down, you’re scum, just like trump. You’ve got his stink in you and you won’t recover from that. His values are your values and that means no character, no integrity, just scum.",2024-01-26 07:53:07+00:00,3411291438,943209,4755,935,1158,N/A
2849979061363899668,Trump's impact on healthcare reform is undeniable.,2021-07-09 09:47:50+00:00,2659909731,856967,4724,4741,1917,Georgia
8780847353260837136,"Shut up and sit down, you’re scum, just like trump. You’ve got his stink in you and you won’t recover from that. His values are your values and that means no character, no integrity, just scum.",2020-10-05 14:15:31+00:00,9904679069,219047,4152,3617,326,New York
6990346176384170285,Trump's tenure was marked by significant events.,2023-11-17 19:27:28+00:00,1885581182,85992,443,2821,1307,N/A
4291954440026412391,"@Acyn Trump loses America will be done with all trumps bull,America can be normal again",2023-09-16 03:29:43+00:00,7920986670,829795,4334,790,1429,Arizona
3916194670389338091,Biden's rule sees significant economic recovery.,2020-07-18 12:17:43+00:00,2382292594,824351,9888,2784,1816,West Virginia
9866285319406303454,@CujoKnights @screentime i wonder how often you say you hate joe biden😭,2020-11-07 22:53:22+00:00,3517723121,533486,3466,2437,420,Pennsylvania
7599426971507786886,This is a classic move by #childpredators in an effort to desensitize victims #biden https://t.co/QIgEdweAOp,2022-02-05 19:48:04+00:00,2376944842,507149,8702,1387,460,Vermont
8037525770842728763,Criticism of Biden's economic policy is rising.,2021-03-19 20:50:54+00:00,9324564696,629053,2119,2037,620,N/A
2702361880759845341,Can you add how many people voted for trump and how many people voted for Biden and subtract that total from the total number of registered voters? Guess you are too stupid to figure that out,2022-09-15 19:44:21+00:00,4496601411,577854,1622,2660,702,New Hampshire
6375577802614406803,America is having chest pains #putin #biden https://t.co/OPpunfjwLj,2022-11-10 09:02:04+00:00,5299476219,716274,4582,2186,739,N/A
7760153620498916677,#trump just spouts out random shit,2024-02-22 05:33:03+00:00,4843210860,313638,5715,4200,229,Rhode Island
1829697154961130237,My pension is fixed and my bills have doubled for your free stuff. Every cash register and bidenomics inflated bill cries out for trump and you can't silence them.,2021-01-11 12:25:16+00:00,6667593729,669316,8452,3346,407,N/A
4992822824485001399,@thejackhopkins We watched this portion of the speech on CBS.  They made no mention of trump slurring his words.  My husband and I both noticed the slurring at the same time.  How can the media ignore trumps deteriorating mind?,2020-11-03 20:06:12+00:00,1767055963,74365,5573,4387,329,Idaho
5865170635395546175,@Neemalation do you think a trump is really involved? need the goats opinion 🙏,2024-03-10 08:33:20+00:00,5662199704,343902,2019,2456,1421,N/A
4539602075954160923,Trump's leadership has been debated a lot.,2020-09-11 14:14:53+00:00,9592482961,653561,828,1781,913,N/A
2054719683482332687,Biden's efforts on infrastructure are notable.,2021-12-09 12:24:14+00:00,4146606077,947806,1889,4851,1894,N/A
8748312733118260525,Biden's judgments on international matters.,2022-05-05 02:52:28+00:00,6019472346,848038,1385,3530,1275,New York
2614723734221110107,"But, trump tied now or something. https://t.co/KjyMKUumJV",2023-05-31 04:03:39+00:00,3106904313,80045,6305,2857,1412,N/A
2766203327047015331,Biden's foreign policies are strategic.,2022-12-03 21:07:55+00:00,6254915164,226287,7207,3073,1926,N/A
4097915223508414652,She's a trump pardoned CRIMINAL who betrayed AMERICA and it's Constitution! Worthless @RepMTG 🤮💩,2020-10-16 06:11:32+00:00,7834963836,9775,1402,2669,456,N/A
7834823438710286143,@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Do you understand what a citation is?,2023-09-08 10:34:11+00:00,2749740444,140488,7420,1132,882,New Jersey
4923271050793112732,@RonFilipkowski You can be a trump girl without a brain.,2021-11-29 10:04:33+00:00,9236649081,586271,9155,2918,1430,Arkansas
5662219168841991483,@Slysterk lmao try convincing him to convert from trump to rfk I was able to do that with my right wing coworker and it's like I'm still torn between rfk and biden but at least I took a vote from trump lmao,2024-06-03 16:55:36+00:00,1477739766,975294,5824,2128,1134,N/A
5142772669441152689,@truthandwit #biden'sAmerica,2021-04-15 23:51:25+00:00,5803215514,726662,1185,2358,1337,Michigan
2505300713780737010,is that hunter biden?... https://t.co/jCZJg516kt,2023-11-18 04:55:48+00:00,9660685722,670533,6954,613,1226,Oregon
6727346596041104325,"We need change, trump Republicans gotta go! https://t.co/YMg002ejSx",2023-06-23 07:15:52+00:00,7238552200,199371,926,918,917,N/A
8580101504743086814,Biden's administration faces many challenges.,2020-08-22 00:48:04+00:00,1696559934,868225,8801,2606,1310,N/A
8426369537487624533,Biden's judgments on international matters.,2022-06-11 13:02:42+00:00,5776725449,525991,9081,3305,1101,Florida
8735593969388584154,"@Acyn Trump loses America will be done with all trumps bull,America can be normal again",2020-09-03 21:14:38+00:00,5184148039,711847,4727,4735,1597,Vermont
3471149073799011403,The Trump administration made many changes.,2020-07-20 20:01:00+00:00,5766593427,175684,7502,1908,1140,N/A
1646377584244576638,@RpsAgainstTrump CUz trump screwed up and they can’t blame him.,2020-06-21 15:26:08+00:00,3766466497,554470,4302,3979,1516,N/A
5151203883334042627,Trump's tenure was marked by significant events.,2024-01-18 01:27:20+00:00,5078819004,588614,4785,4736,58,Montana
